WL0,0,NetP_Rate_P,    0.015397
WL0,0,NetP_Rate_V,    0.017943
WL0,0,CV_Rate,    0.000000,    0.001444,    0.018265,    0.035454,    0.053011,    0.070928,    0.089208,    0.107853,    0.126868,    0.146247,    0.166004,    0.184645,    0.203660,    0.223050,    0.242808,    0.262944,    0.283470,    0.304406,    0.325766,    0.347558,    0.369793,    0.392471,    0.415588,    0.439140,    0.463116,    0.487515,    0.512335,    0.537587,    0.563302,    0.589513,    0.616265,    0.627741,    0.639326,    0.650957,    0.662617,    0.674345,    0.686173,    0.698001,    0.709810,    0.721581,    0.733293,    0.744922,    0.756447,    0.767844,    0.779093,    0.790172,    0.801055,    0.811723,    0.822152,    0.832325,    0.842222,    0.851823,    0.861112,    0.870075,    0.878699,    0.886973,    0.894886,    0.902433,    0.909607,    0.916408,    0.922834,    0.928887,    0.934570,    0.939890,    0.944852,    0.949465,    0.953741,    0.957689,    0.961322,    0.964655,    0.967701,    0.970483,    0.973030,    0.975410,    0.977820,    0.980954,    0.987730,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
WL0,0,NetV_Rate_P,    0.000000,    0.014944,    0.030265,    0.045954,    0.062011,    0.078428,    0.095208,    0.112353,    0.129868,    0.147747,    0.166004,    0.184645,    0.203660,    0.223050,    0.242808,    0.262944,    0.283470,    0.304406,    0.325766,    0.347558,    0.369793,    0.392471,    0.415588,    0.439140,    0.463116,    0.487515,    0.512335,    0.537587,    0.563302,    0.589513,    0.616265,    0.627741,    0.639326,    0.650957,    0.662617,    0.674345,    0.686173,    0.698001,    0.709810,    0.721581,    0.733293,    0.744922,    0.756447,    0.767844,    0.779093,    0.790172,    0.801055,    0.811723,    0.822152,    0.832325,    0.842222,    0.851823,    0.861112,    0.870075,    0.878699,    0.886973,    0.894886,    0.902433,    0.909607,    0.916408,    0.922834,    0.928887,    0.934570,    0.939890,    0.944852,    0.949465,    0.953741,    0.957689,    0.961322,    0.964655,    0.967701,    0.970483,    0.973030,    0.975410,    0.977820,    0.980954,    0.987730,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
WL0,0,NetV_Rate_V,    0.000000,    0.017469,    0.035292,    0.053458,    0.071967,    0.090808,    0.109981,    0.129489,    0.149331,    0.169502,    0.190014,    0.210870,    0.232059,    0.253581,    0.275427,    0.297606,    0.320129,    0.343014,    0.366271,    0.389908,    0.413935,    0.438350,    0.463150,    0.488331,    0.513885,    0.539814,    0.566116,    0.592808,    0.619921,    0.647490,    0.675562,    0.685760,    0.696019,    0.706283,    0.716538,    0.726818,    0.737147,    0.747443,    0.757690,    0.767872,    0.777970,    0.787966,    0.797844,    0.807584,    0.817170,    0.826584,    0.835807,    0.844823,    0.853615,    0.862169,    0.870470,    0.878505,    0.886260,    0.893727,    0.900895,    0.907758,    0.914309,    0.920544,    0.926460,    0.932058,    0.937339,    0.942305,    0.946961,    0.951312,    0.955365,    0.959129,    0.962612,    0.965825,    0.968779,    0.971485,    0.973957,    0.976212,    0.978275,    0.980203,    0.982153,    0.984687,    0.990148,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
WL0,0,ZillV_Rate,   -0.015000,    0.002842,    0.021046,    0.039601,    0.058505,    0.077750,    0.097334,    0.117260,    0.137528,    0.158134,    0.179088,    0.200395,    0.222043,    0.244032,    0.266353,    0.289017,    0.312034,    0.335421,    0.359191,    0.383351,    0.407911,    0.432870,    0.458225,    0.483974,    0.510107,    0.536627,    0.563535,    0.590847,    0.618595,    0.646818,    0.675562,    0.685760,    0.696019,    0.706283,    0.716538,    0.726818,    0.737147,    0.747443,    0.757690,    0.767872,    0.777970,    0.787966,    0.797844,    0.807584,    0.817170,    0.826584,    0.835807,    0.844823,    0.853615,    0.862169,    0.870470,    0.878505,    0.886260,    0.893727,    0.900895,    0.907758,    0.914309,    0.920544,    0.926460,    0.932058,    0.937339,    0.942305,    0.946961,    0.951312,    0.955365,    0.959129,    0.962612,    0.965825,    0.968779,    0.971485,    0.973957,    0.976212,    0.978275,    0.980203,    0.982153,    0.984687,    0.990148,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000
WL0,0,PLAN,WL
WL0,0,x,30
WL0,0,n,77
WL0,0,m,30
